M,0.685,0.51,0.165,1.545,0.686,0.378,0.406,10.0
M,0.585,0.455,0.145,0.953,0.395,0.269,0.258,10.0
M,0.29,0.225,0.08,0.13,0.054,0.026,0.045,10.0
M,0.625,0.49,0.12,0.877,0.456,0.18,0.233,10.0
M,0.62,0.485,0.155,1.049,0.462,0.231,0.25,10.0
M,0.685,0.505,0.19,1.533,0.667,0.406,0.41,10.0
F,0.525,0.4,0.135,0.714,0.318,0.138,0.208,10.0
I,0.545,0.43,0.15,0.742,0.353,0.158,0.208,10.0
F,0.605,0.475,0.175,1.382,0.609,0.233,0.399,10.0
M,0.59,0.49,0.165,1.207,0.559,0.235,0.309,10.0
M,0.63,0.51,0.175,1.342,0.658,0.262,0.375,10.0
F,0.615,0.475,0.155,1.004,0.448,0.193,0.29,10.0
F,0.55,0.45,0.15,0.875,0.362,0.176,0.277,10.0
F,0.66,0.53,0.18,1.518,0.777,0.302,0.401,10.0
I,0.38,0.275,0.1,0.226,0.08,0.049,0.085,10.0
M,0.55,0.45,0.15,1.015,0.407,0.202,0.288,10.0
I,0.57,0.45,0.145,0.751,0.283,0.22,0.222,10.0
M,0.625,0.52,0.175,1.411,0.691,0.322,0.347,10.0
M,0.605,0.47,0.18,1.116,0.479,0.257,0.321,10.0
F,0.545,0.44,0.135,0.919,0.429,0.202,0.238,10.0
F,0.72,0.55,0.18,1.52,0.637,0.325,0.435,10.0
M,0.575,0.445,0.145,0.876,0.38,0.162,0.27,10.0
F,0.65,0.545,0.185,1.506,0.657,0.341,0.43,10.0
M,0.34,0.275,0.09,0.207,0.073,0.043,0.07,10.0
M,0.64,0.515,0.08,1.042,0.515,0.176,0.175,10.0
M,0.515,0.435,0.145,0.882,0.292,0.206,0.255,10.0
I,0.575,0.45,0.135,0.807,0.362,0.176,0.254,10.0
M,0.655,0.49,0.175,1.359,0.64,0.294,0.365,10.0
M,0.445,0.355,0.11,0.442,0.181,0.104,0.151,10.0
M,0.59,0.455,0.155,0.886,0.388,0.188,0.275,10.0
F,0.49,0.38,0.145,0.673,0.249,0.181,0.21,10.0
I,0.49,0.365,0.125,0.559,0.252,0.126,0.162,10.0
F,0.545,0.42,0.175,0.754,0.256,0.178,0.275,10.0
F,0.565,0.455,0.13,1.058,0.439,0.265,0.3,10.0
M,0.63,0.5,0.175,1.265,0.564,0.307,0.343,10.0
M,0.6,0.465,0.155,1.262,0.625,0.246,0.33,10.0
M,0.535,0.42,0.16,0.747,0.348,0.152,0.219,10.0
F,0.625,0.485,0.15,1.095,0.531,0.261,0.296,10.0
M,0.655,0.505,0.165,1.27,0.604,0.262,0.335,10.0
M,0.51,0.4,0.14,0.691,0.259,0.151,0.23,10.0
M,0.615,0.455,0.15,0.934,0.382,0.247,0.262,10.0
F,0.555,0.44,0.155,1.016,0.494,0.186,0.263,10.0
F,0.555,0.44,0.14,0.846,0.346,0.172,0.274,10.0
I,0.415,0.325,0.1,0.322,0.154,0.06,0.105,10.0
M,0.33,0.25,0.09,0.197,0.085,0.041,0.061,10.0
M,0.5,0.375,0.15,0.636,0.254,0.145,0.19,10.0
M,0.615,0.47,0.165,1.128,0.447,0.22,0.34,10.0
M,0.67,0.51,0.2,1.595,0.671,0.385,0.451,10.0
F,0.63,0.495,0.19,1.166,0.536,0.212,0.163,10.0
F,0.565,0.45,0.175,1.237,0.531,0.246,0.308,10.0
M,0.63,0.495,0.18,1.31,0.495,0.295,0.47,10.0
I,0.55,0.425,0.155,0.873,0.412,0.187,0.243,10.0
F,0.55,0.38,0.165,1.205,0.543,0.294,0.335,10.0
F,0.49,0.37,0.14,0.585,0.243,0.115,0.195,10.0
M,0.665,0.525,0.155,1.358,0.533,0.305,0.449,10.0
M,0.55,0.44,0.135,0.879,0.368,0.21,0.265,10.0
M,0.6,0.475,0.15,0.99,0.386,0.22,0.311,10.0
F,0.72,0.565,0.18,1.719,0.847,0.407,0.388,11.0
M,0.77,0.605,0.175,2.051,0.801,0.526,0.355,11.0
M,0.6,0.475,0.15,1.089,0.52,0.223,0.292,11.0
F,0.635,0.495,0.195,1.297,0.556,0.299,0.37,11.0
M,0.615,0.495,0.155,1.287,0.435,0.293,0.325,11.0
I,0.52,0.41,0.14,0.663,0.278,0.156,0.196,11.0
F,0.585,0.475,0.185,0.959,0.415,0.162,0.33,11.0
M,0.6,0.46,0.155,0.96,0.446,0.189,0.295,11.0
F,0.505,0.385,0.115,0.616,0.243,0.108,0.21,11.0
I,0.54,0.4,0.145,0.757,0.315,0.181,0.215,11.0
F,0.615,0.49,0.19,1.135,0.47,0.257,0.348,11.0
M,0.705,0.555,0.215,2.141,1.047,0.383,0.528,11.0
M,0.65,0.525,0.19,1.613,0.777,0.369,0.397,11.0
M,0.665,0.515,0.19,1.639,0.831,0.358,0.371,11.0
F,0.625,0.515,0.155,1.164,0.488,0.259,0.355,11.0
M,0.75,0.55,0.18,1.893,0.942,0.397,0.445,11.0
M,0.565,0.44,0.115,0.919,0.404,0.179,0.29,11.0
I,0.555,0.425,0.18,0.875,0.37,0.201,0.255,11.0
M,0.465,0.36,0.08,0.488,0.191,0.125,0.155,11.0
F,0.565,0.49,0.155,0.925,0.405,0.22,0.255,11.0
F,0.705,0.545,0.17,1.58,0.644,0.457,0.265,11.0
F,0.585,0.42,0.155,1.034,0.437,0.223,0.32,11.0
I,0.555,0.46,0.145,0.901,0.385,0.158,0.277,11.0
F,0.635,0.485,0.155,1.073,0.467,0.198,0.35,11.0
M,0.67,0.515,0.165,1.174,0.526,0.285,0.316,11.0
M,0.645,0.5,0.175,1.339,0.633,0.299,0.349,11.0
M,0.635,0.49,0.175,1.375,0.623,0.271,0.395,11.0
M,0.625,0.495,0.155,1.049,0.487,0.212,0.322,11.0
M,0.68,0.54,0.195,1.783,0.557,0.324,0.429,11.0
M,0.5,0.39,0.13,0.709,0.275,0.168,0.18,11.0
M,0.67,0.5,0.2,1.269,0.576,0.299,0.351,11.0
I,0.335,0.26,0.09,0.184,0.078,0.024,0.065,11.0
I,0.52,0.405,0.14,0.578,0.2,0.145,0.179,11.0
M,0.41,0.31,0.125,0.36,0.142,0.089,0.115,11.0
M,0.315,0.25,0.09,0.203,0.062,0.037,0.08,11.0
F,0.585,0.455,0.17,0.995,0.426,0.263,0.285,11.0
F,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11.0
I,0.465,0.34,0.11,0.346,0.143,0.073,0.113,11.0
M,0.545,0.435,0.145,0.939,0.369,0.125,0.345,11.0
M,0.31,0.235,0.06,0.12,0.042,0.033,0.04,11.0
I,0.505,0.405,0.13,0.599,0.225,0.118,0.225,11.0
M,0.655,0.52,0.18,1.492,0.719,0.36,0.355,11.0
F,0.66,0.525,0.2,1.463,0.653,0.3,0.422,11.0
M,0.63,0.49,0.19,1.178,0.494,0.337,0.285,11.0
M,0.42,0.34,0.125,0.45,0.165,0.113,0.144,11.0
M,0.675,0.52,0.145,1.365,0.557,0.341,0.385,11.0
F,0.68,0.51,0.2,1.608,0.714,0.339,0.471,11.0
F,0.46,0.38,0.13,0.639,0.3,0.153,0.16,11.0
M,0.63,0.49,0.155,1.229,0.535,0.29,0.335,11.0
M,0.52,0.42,0.16,0.745,0.255,0.157,0.289,11.0
M,0.535,0.41,0.15,0.811,0.345,0.187,0.24,11.0
M,0.62,0.465,0.19,1.342,0.571,0.318,0.355,11.0
M,0.62,0.48,0.155,1.256,0.527,0.374,0.318,11.0
M,0.71,0.565,0.205,2.198,1.012,0.523,0.548,11.0
F,0.52,0.43,0.15,0.728,0.302,0.158,0.235,11.0
M,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11.0
F,0.53,0.455,0.165,0.981,0.316,0.282,0.297,11.0
I,0.42,0.325,0.1,0.368,0.168,0.063,0.114,11.0
F,0.725,0.53,0.19,1.732,0.83,0.398,0.405,11.0
M,0.6,0.475,0.23,1.157,0.522,0.224,0.36,11.0
M,0.705,0.55,0.21,1.439,0.655,0.326,0.462,11.0
I,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11.0
M,0.735,0.57,0.175,1.88,0.91,0.387,0.488,11.0
F,0.67,0.52,0.195,1.807,0.758,0.374,0.506,11.0
F,0.71,0.56,0.18,1.652,0.735,0.381,0.453,11.0
F,0.61,0.475,0.15,1.114,0.52,0.258,0.301,11.0
M,0.5,0.41,0.15,0.662,0.282,0.137,0.22,11.0
I,0.56,0.435,0.135,0.72,0.329,0.103,0.251,11.0
F,0.635,0.495,0.18,1.596,0.617,0.317,0.37,11.0
M,0.505,0.39,0.105,0.656,0.26,0.18,0.19,11.0
M,0.605,0.47,0.165,1.232,0.603,0.262,0.293,11.0
M,0.56,0.45,0.145,0.936,0.425,0.165,0.273,11.0
F,0.61,0.45,0.13,0.873,0.389,0.172,0.272,11.0
F,0.615,0.525,0.155,1.039,0.427,0.232,0.345,11.0
I,0.47,0.345,0.115,0.489,0.201,0.108,0.166,11.0
M,0.64,0.575,0.175,1.459,0.625,0.266,0.44,11.0
F,0.595,0.47,0.155,1.121,0.452,0.178,0.155,11.0
F,0.63,0.51,0.185,1.235,0.512,0.349,0.307,11.0
F,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11.0
M,0.56,0.455,0.165,0.86,0.402,0.17,0.245,11.0
F,0.58,0.46,0.12,0.994,0.463,0.239,0.28,11.0
M,0.695,0.55,0.195,1.665,0.727,0.36,0.445,11.0
F,0.64,0.485,0.185,1.42,0.674,0.347,0.326,11.0
F,0.65,0.59,0.22,1.662,0.77,0.378,0.435,11.0
M,0.565,0.44,0.155,0.868,0.348,0.217,0.26,11.0
F,0.445,0.335,0.14,0.457,0.179,0.114,0.14,11.0
F,0.49,0.37,0.115,0.541,0.171,0.118,0.185,11.0
M,0.63,0.515,0.17,1.385,0.636,0.296,0.38,11.0
F,0.49,0.375,0.135,0.613,0.256,0.102,0.22,11.0
M,0.455,0.35,0.105,0.416,0.163,0.097,0.145,11.0
F,0.625,0.49,0.155,1.209,0.465,0.162,0.411,11.0
M,0.625,0.47,0.17,1.167,0.461,0.257,0.395,11.0
M,0.65,0.525,0.175,1.537,0.687,0.359,0.405,11.0
M,0.68,0.515,0.17,1.612,0.842,0.306,0.395,11.0
M,0.56,0.455,0.155,0.797,0.34,0.19,0.243,11.0
F,0.625,0.49,0.19,1.702,0.747,0.411,0.386,11.0
F,0.675,0.51,0.15,1.197,0.475,0.304,0.386,11.0
I,0.58,0.47,0.15,0.907,0.444,0.186,0.245,11.0
M,0.665,0.525,0.175,1.443,0.664,0.385,0.353,11.0
F,0.73,0.58,0.19,1.738,0.679,0.435,0.52,11.0
F,0.725,0.6,0.2,1.737,0.697,0.359,0.595,11.0
F,0.75,0.565,0.215,1.938,0.774,0.483,0.575,11.0
I,0.47,0.35,0.135,0.567,0.232,0.147,0.153,11.0
I,0.49,0.385,0.14,0.543,0.198,0.127,0.175,11.0
M,0.59,0.465,0.155,1.136,0.525,0.262,0.275,11.0
F,0.68,0.52,0.185,1.494,0.615,0.394,0.406,11.0
M,0.68,0.52,0.165,1.478,0.724,0.279,0.406,11.0
M,0.685,0.53,0.17,1.56,0.647,0.383,0.465,11.0
M,0.63,0.505,0.155,1.105,0.492,0.226,0.325,11.0
I,0.575,0.45,0.135,0.825,0.338,0.212,0.239,11.0
I,0.355,0.28,0.1,0.228,0.094,0.046,0.085,11.0
M,0.65,0.515,0.18,1.463,0.658,0.314,0.412,11.0
M,0.565,0.455,0.155,0.936,0.421,0.183,0.26,11.0
F,0.435,0.32,0.12,0.379,0.152,0.092,0.125,11.0
M,0.65,0.525,0.175,1.472,0.675,0.315,0.399,11.0
M,0.38,0.285,0.1,0.267,0.115,0.061,0.075,11.0
M,0.6,0.46,0.155,0.666,0.285,0.149,0.269,11.0
M,0.57,0.455,0.15,0.96,0.387,0.239,0.275,11.0
M,0.385,0.31,0.1,0.285,0.107,0.075,0.1,11.0
M,0.615,0.475,0.17,1.183,0.474,0.29,0.24,11.0
M,0.6,0.48,0.155,1.014,0.451,0.189,0.325,11.0
I,0.44,0.31,0.115,0.363,0.134,0.082,0.12,11.0
F,0.515,0.425,0.135,0.712,0.267,0.161,0.25,11.0
M,0.55,0.42,0.145,0.739,0.321,0.149,0.252,11.0
F,0.755,0.625,0.21,2.505,1.197,0.513,0.679,11.0
F,0.67,0.53,0.225,1.562,0.63,0.487,0.373,11.0
I,0.58,0.425,0.145,0.83,0.379,0.161,0.258,11.0
M,0.57,0.46,0.155,1.001,0.454,0.205,0.265,11.0
M,0.645,0.51,0.155,1.539,0.641,0.359,0.43,11.0
M,0.59,0.49,0.135,1.008,0.422,0.225,0.285,11.0
M,0.575,0.47,0.14,0.838,0.349,0.174,0.24,11.0
M,0.73,0.575,0.21,2.069,0.929,0.409,0.643,11.0
M,0.585,0.455,0.15,0.987,0.436,0.208,0.31,11.0
F,0.68,0.55,0.19,1.807,0.823,0.366,0.515,11.0
M,0.645,0.52,0.175,1.636,0.779,0.342,0.432,11.0
F,0.61,0.49,0.17,1.348,0.705,0.25,0.305,11.0
F,0.49,0.385,0.125,0.54,0.218,0.128,0.165,11.0
I,0.56,0.44,0.155,0.811,0.369,0.178,0.235,11.0
I,0.51,0.405,0.12,0.61,0.229,0.131,0.235,11.0
M,0.68,0.52,0.175,1.543,0.753,0.351,0.374,11.0
M,0.67,0.525,0.2,1.741,0.621,0.297,0.657,11.0
F,0.53,0.415,0.115,0.592,0.233,0.159,0.18,11.0
F,0.605,0.485,0.165,0.952,0.454,0.193,0.277,11.0
M,0.67,0.545,0.2,1.703,0.833,0.374,0.41,11.0
F,0.645,0.52,0.17,1.197,0.526,0.293,0.317,11.0
F,0.545,0.415,0.15,0.734,0.28,0.163,0.219,11.0
F,0.5,0.375,0.115,0.595,0.185,0.148,0.19,11.0
M,0.545,0.45,0.15,0.88,0.387,0.15,0.263,11.0
I,0.62,0.475,0.16,0.907,0.371,0.167,0.308,11.0
F,0.75,0.57,0.21,2.236,1.109,0.52,0.545,11.0
F,0.605,0.505,0.18,1.434,0.729,0.264,0.431,11.0
M,0.505,0.4,0.13,0.764,0.304,0.189,0.218,11.0
M,0.6,0.495,0.185,1.115,0.506,0.264,0.367,11.0
F,0.63,0.515,0.16,1.336,0.553,0.321,0.35,11.0
F,0.635,0.505,0.165,1.251,0.577,0.227,0.383,11.0
F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11.0
M,0.415,0.32,0.1,0.301,0.122,0.058,0.104,11.0
I,0.445,0.33,0.12,0.347,0.12,0.084,0.105,11.0
F,0.655,0.51,0.155,1.29,0.535,0.286,0.41,11.0
F,0.595,0.45,0.15,1.114,0.587,0.221,0.25,11.0
F,0.47,0.375,0.105,0.513,0.232,0.142,0.13,11.0
M,0.645,0.51,0.16,1.184,0.556,0.239,0.345,11.0
I,0.61,0.49,0.16,1.155,0.587,0.239,0.292,11.0
M,0.33,0.245,0.085,0.171,0.066,0.037,0.055,11.0
F,0.62,0.51,0.18,1.332,0.594,0.276,0.388,11.0
F,0.475,0.38,0.145,0.57,0.167,0.118,0.187,11.0
M,0.63,0.48,0.185,1.21,0.53,0.256,0.322,11.0
I,0.555,0.435,0.145,0.698,0.262,0.158,0.24,11.0
M,0.655,0.525,0.16,1.46,0.686,0.311,0.405,11.0
M,0.57,0.455,0.155,0.832,0.359,0.174,0.277,11.0
I,0.62,0.49,0.16,1.066,0.446,0.246,0.305,11.0
M,0.615,0.47,0.175,1.242,0.568,0.287,0.317,11.0
M,0.43,0.345,0.115,0.305,0.093,0.055,0.12,11.0
F,0.655,0.505,0.195,1.441,0.688,0.381,0.363,11.0
M,0.72,0.585,0.22,1.914,0.916,0.448,0.479,11.0
F,0.595,0.43,0.21,1.525,0.653,0.396,0.41,11.0
F,0.665,0.52,0.165,1.689,0.73,0.407,0.427,11.0
F,0.67,0.515,0.17,1.427,0.661,0.34,0.37,11.0
F,0.58,0.465,0.165,1.102,0.404,0.21,0.35,11.0
M,0.615,0.47,0.145,1.029,0.444,0.283,0.285,11.0
F,0.635,0.485,0.19,1.377,0.634,0.289,0.406,11.0
M,0.645,0.525,0.16,1.508,0.746,0.245,0.433,11.0
F,0.65,0.52,0.195,1.628,0.689,0.391,0.432,11.0
I,0.605,0.435,0.13,0.903,0.432,0.174,0.26,11.0
F,0.6,0.465,0.16,1.133,0.466,0.289,0.298,11.0
M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11.0
F,0.655,0.515,0.18,1.412,0.62,0.249,0.497,11.0
M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11.0
F,0.63,0.495,0.165,1.308,0.599,0.284,0.315,11.0
M,0.52,0.41,0.115,0.77,0.263,0.157,0.26,11.0
F,0.75,0.55,0.195,1.833,0.83,0.366,0.44,11.0
M,0.49,0.38,0.135,0.542,0.218,0.095,0.19,11.0
M,0.72,0.56,0.18,1.587,0.691,0.375,0.443,11.0
F,0.73,0.56,0.19,1.943,0.799,0.52,0.566,11.0
M,0.545,0.45,0.15,0.978,0.337,0.191,0.3,11.0
M,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11.0
F,0.65,0.5,0.17,1.405,0.694,0.318,0.324,11.0
M,0.595,0.5,0.165,1.06,0.402,0.28,0.275,11.0
F,0.64,0.5,0.165,1.164,0.554,0.239,0.32,11.0
M,0.58,0.445,0.15,0.953,0.432,0.195,0.287,11.0
F,0.45,0.35,0.125,0.444,0.185,0.09,0.145,11.0
F,0.66,0.525,0.19,1.67,0.653,0.488,0.49,11.0
I,0.55,0.43,0.145,0.79,0.375,0.171,0.223,11.0
M,0.635,0.515,0.16,1.208,0.539,0.282,0.345,11.0
F,0.67,0.54,0.195,1.619,0.74,0.331,0.465,11.0
M,0.655,0.59,0.2,1.546,0.654,0.377,0.415,11.0
F,0.655,0.545,0.185,1.759,0.687,0.313,0.547,11.0
F,0.435,0.35,0.12,0.459,0.192,0.1,0.13,11.0
M,0.585,0.45,0.15,0.997,0.406,0.283,0.251,11.0
F,0.675,0.51,0.185,1.473,0.63,0.303,0.425,11.0
M,0.65,0.525,0.185,1.488,0.665,0.337,0.378,11.0
I,0.59,0.46,0.145,0.902,0.419,0.179,0.26,11.0
I,0.49,0.38,0.12,0.529,0.217,0.139,0.155,11.0
F,0.61,0.47,0.165,1.179,0.566,0.279,0.294,11.0
M,0.69,0.55,0.18,1.692,0.666,0.402,0.5,11.0
F,0.585,0.475,0.165,1.053,0.458,0.217,0.3,11.0
M,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11.0
M,0.64,0.525,0.185,1.707,0.763,0.421,0.444,11.0
F,0.545,0.41,0.125,0.694,0.298,0.146,0.21,11.0
M,0.525,0.4,0.17,0.731,0.279,0.206,0.195,11.0
M,0.585,0.51,0.16,1.218,0.639,0.241,0.3,11.0
F,0.65,0.505,0.165,1.16,0.479,0.274,0.349,11.0
F,0.62,0.485,0.175,1.271,0.531,0.308,0.37,11.0
M,0.615,0.475,0.205,1.337,0.6,0.282,0.37,11.0
F,0.47,0.35,0.145,0.518,0.187,0.124,0.18,11.0
M,0.615,0.475,0.155,1.074,0.438,0.259,0.31,11.0
F,0.525,0.41,0.135,0.709,0.293,0.153,0.235,11.0
F,0.6,0.465,0.155,1.04,0.476,0.25,0.28,11.0
F,0.7,0.55,0.17,1.684,0.754,0.327,0.32,11.0
M,0.735,0.585,0.185,2.124,0.952,0.55,0.5,11.0
M,0.65,0.525,0.19,1.369,0.598,0.296,0.4,11.0
F,0.71,0.545,0.175,1.907,0.873,0.457,0.475,11.0
F,0.7,0.575,0.2,1.737,0.776,0.397,0.461,11.0
F,0.62,0.54,0.165,1.139,0.5,0.244,0.357,11.0
F,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11.0
F,0.65,0.505,0.165,1.357,0.573,0.281,0.43,11.0
M,0.665,0.505,0.16,1.289,0.615,0.253,0.367,11.0
F,0.66,0.505,0.185,1.528,0.69,0.303,0.441,11.0
M,0.72,0.565,0.19,2.081,1.082,0.431,0.503,11.0
M,0.69,0.55,0.195,1.777,0.769,0.38,0.431,11.0
F,0.615,0.475,0.175,1.194,0.559,0.259,0.317,11.0
M,0.735,0.59,0.215,1.747,0.728,0.403,0.557,11.0
F,0.78,0.63,0.215,2.657,1.488,0.499,0.586,11.0
I,0.605,0.485,0.15,1.238,0.632,0.226,0.33,11.0
F,0.41,0.305,0.1,0.363,0.174,0.065,0.11,11.0
M,0.685,0.52,0.15,1.374,0.719,0.293,0.32,11.0
F,0.645,0.5,0.2,1.429,0.639,0.305,0.36,11.0
M,0.64,0.505,0.18,1.297,0.59,0.313,0.363,11.0
M,0.65,0.495,0.17,1.276,0.622,0.231,0.399,11.0
M,0.675,0.51,0.17,1.527,0.809,0.318,0.341,11.0
I,0.53,0.41,0.15,0.612,0.244,0.153,0.19,11.0
F,0.635,0.525,0.18,1.37,0.634,0.318,0.363,11.0
F,0.59,0.475,0.155,0.972,0.371,0.235,0.28,11.0
F,0.695,0.56,0.22,1.834,0.846,0.422,0.455,11.0
M,0.58,0.465,0.145,0.887,0.441,0.166,0.265,11.0
F,0.655,0.54,0.215,1.556,0.695,0.296,0.444,11.0
M,0.605,0.49,0.165,1.125,0.492,0.222,0.356,11.0
M,0.645,0.51,0.165,1.403,0.576,0.252,0.455,11.0
M,0.63,0.48,0.15,1.271,0.661,0.243,0.31,11.0
M,0.62,0.49,0.16,1.035,0.44,0.253,0.285,11.0
M,0.5,0.39,0.145,0.651,0.273,0.132,0.22,11.0
F,0.565,0.45,0.165,0.887,0.37,0.239,0.249,11.0
M,0.48,0.375,0.12,0.59,0.254,0.128,0.172,11.0
F,0.475,0.35,0.115,0.452,0.172,0.092,0.155,11.0
F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11.0
F,0.655,0.515,0.17,1.527,0.849,0.264,0.331,11.0
M,0.65,0.52,0.21,1.679,0.667,0.308,0.46,11.0
I,0.58,0.445,0.15,0.887,0.383,0.209,0.255,11.0
F,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11.0
F,0.625,0.445,0.16,1.09,0.46,0.297,0.304,11.0
M,0.595,0.455,0.145,0.942,0.43,0.182,0.277,11.0
M,0.63,0.485,0.18,1.244,0.518,0.308,0.37,11.0
M,0.575,0.455,0.155,1.013,0.469,0.209,0.295,11.0
I,0.63,0.49,0.17,1.217,0.552,0.212,0.31,11.0
I,0.66,0.525,0.215,1.786,0.673,0.362,0.407,11.0
F,0.71,0.565,0.195,1.817,0.785,0.492,0.49,11.0
F,0.665,0.54,0.195,1.764,0.851,0.362,0.47,11.0
F,0.505,0.405,0.18,0.606,0.239,0.124,0.18,11.0
I,0.52,0.38,0.14,0.525,0.178,0.115,0.185,11.0
F,0.635,0.505,0.155,1.29,0.594,0.314,0.345,11.0
F,0.63,0.495,0.2,1.426,0.659,0.336,0.38,11.0
F,0.495,0.375,0.15,0.597,0.262,0.135,0.178,11.0
I,0.625,0.485,0.16,1.15,0.526,0.257,0.332,11.0
F,0.61,0.475,0.14,1.133,0.528,0.236,0.35,11.0
F,0.495,0.385,0.135,0.663,0.301,0.164,0.185,11.0
I,0.495,0.39,0.125,0.666,0.284,0.162,0.2,11.0
M,0.585,0.43,0.16,0.955,0.363,0.176,0.27,11.0
F,0.425,0.345,0.11,0.367,0.125,0.081,0.117,11.0
F,0.755,0.575,0.2,2.073,1.014,0.466,0.48,11.0
F,0.67,0.51,0.155,1.278,0.561,0.305,0.358,11.0
M,0.51,0.395,0.125,0.581,0.244,0.134,0.188,11.0
F,0.65,0.525,0.19,1.385,0.888,0.31,0.405,11.0
F,0.665,0.505,0.16,1.292,0.631,0.293,0.32,11.0
F,0.545,0.43,0.165,0.802,0.294,0.183,0.28,11.0
F,0.555,0.425,0.14,0.788,0.282,0.16,0.285,11.0
F,0.66,0.53,0.185,1.346,0.546,0.271,0.476,11.0
M,0.5,0.4,0.145,0.603,0.216,0.138,0.21,11.0
F,0.68,0.56,0.195,1.778,0.861,0.322,0.415,11.0
F,0.54,0.42,0.14,0.805,0.369,0.173,0.21,11.0
M,0.465,0.35,0.12,0.521,0.202,0.163,0.185,11.0
F,0.64,0.485,0.145,1.134,0.553,0.251,0.302,11.0
F,0.7,0.56,0.175,1.661,0.861,0.328,0.398,11.0
F,0.63,0.48,0.16,1.199,0.527,0.335,0.315,11.0
M,0.67,0.54,0.195,1.217,0.532,0.274,0.332,11.0
M,0.6,0.495,0.175,1.301,0.62,0.284,0.329,11.0
M,0.65,0.5,0.155,1.202,0.565,0.314,0.294,11.0
M,0.565,0.39,0.125,0.744,0.352,0.13,0.169,11.0
M,0.655,0.515,0.16,1.31,0.553,0.369,0.345,11.0
F,0.61,0.485,0.165,1.087,0.426,0.232,0.38,11.0
M,0.625,0.47,0.18,1.136,0.451,0.325,0.305,11.0
M,0.695,0.53,0.19,1.726,0.763,0.436,0.455,11.0
M,0.585,0.45,0.175,1.128,0.493,0.262,0.335,11.0
M,0.625,0.49,0.165,1.184,0.517,0.238,0.39,11.0
F,0.655,0.5,0.205,1.528,0.622,0.373,0.454,11.0
I,0.55,0.445,0.145,0.783,0.305,0.157,0.265,11.0
I,0.465,0.38,0.13,0.454,0.19,0.08,0.155,11.0
M,0.545,0.44,0.14,0.84,0.356,0.191,0.239,11.0
M,0.655,0.51,0.215,1.784,0.889,0.41,0.42,11.0
M,0.53,0.41,0.155,0.716,0.281,0.169,0.214,11.0
M,0.625,0.485,0.17,1.437,0.586,0.293,0.475,11.0
F,0.525,0.4,0.115,0.63,0.256,0.144,0.18,11.0
I,0.565,0.43,0.15,0.822,0.332,0.169,0.29,11.0
F,0.685,0.565,0.175,1.638,0.778,0.375,0.438,11.0
F,0.58,0.45,0.185,0.996,0.395,0.272,0.285,11.0
M,0.635,0.495,0.15,1.081,0.483,0.242,0.31,11.0
F,0.72,0.545,0.185,1.719,0.793,0.401,0.468,11.0
F,0.7,0.555,0.22,1.666,0.647,0.429,0.455,11.0
M,0.6,0.46,0.17,1.181,0.456,0.337,0.329,11.0
F,0.43,0.325,0.115,0.387,0.148,0.107,0.11,11.0
F,0.575,0.445,0.135,0.883,0.381,0.204,0.26,11.0
I,0.565,0.44,0.175,0.874,0.414,0.21,0.21,11.0
F,0.61,0.485,0.17,1.101,0.513,0.229,0.305,11.0
M,0.58,0.47,0.165,0.927,0.322,0.199,0.315,11.0
F,0.68,0.55,0.175,1.473,0.713,0.282,0.43,11.0
F,0.69,0.535,0.185,1.826,0.797,0.409,0.499,11.0
F,0.695,0.565,0.19,1.764,0.747,0.399,0.498,11.0
I,0.56,0.445,0.165,1.029,0.454,0.253,0.275,11.0
F,0.655,0.455,0.17,1.29,0.587,0.317,0.342,11.0
F,0.63,0.475,0.15,1.172,0.536,0.254,0.316,11.0
M,0.675,0.515,0.15,1.312,0.556,0.285,0.412,11.0
F,0.545,0.44,0.175,0.775,0.299,0.188,0.265,11.0
M,0.635,0.495,0.195,1.172,0.445,0.312,0.348,11.0
M,0.68,0.53,0.18,1.529,0.764,0.312,0.403,11.0
M,0.6,0.495,0.175,1.29,0.606,0.276,0.345,11.0
M,0.375,0.3,0.1,0.247,0.104,0.048,0.083,11.0
M,0.61,0.48,0.14,1.063,0.516,0.225,0.292,11.0
F,0.62,0.495,0.17,1.062,0.372,0.213,0.34,11.0
M,0.32,0.245,0.075,0.156,0.059,0.038,0.049,11.0
M,0.63,0.505,0.15,1.317,0.633,0.247,0.37,11.0
M,0.72,0.545,0.195,1.748,0.822,0.383,0.471,11.0
M,0.65,0.505,0.17,1.56,0.695,0.352,0.395,11.0
F,0.62,0.5,0.175,1.107,0.49,0.24,0.343,11.0
M,0.59,0.44,0.15,0.956,0.366,0.243,0.295,11.0
I,0.47,0.35,0.13,0.466,0.185,0.099,0.145,11.0
